plant_id,country,region,capacity_tpd,kiln_type,fuel_type,commissioning_year,specific_energy_kwh_t,specific_thermal_kcal_kg,co2_intensity_kg_t,technology_level,ownership
GLOBAL_PLANT_00961,China,Asia,2847.64136430182,Dry Process,Coal,1974,120.49306248076682,3017.9109662382093,686.0713840789732,Traditional,Multinational
GLOBAL_PLANT_00962,India,Asia,1411.2514780083568,Wet Process,Coal,1981,113.49443611026842,3600.5338003412294,970.0971519416499,Modern,Multinational
GLOBAL_PLANT_00963,China,Asia,2370.424626906817,Dry Process,Coal,2013,81.7461703302393,2792.5229041632538,980.4410826698424,Intermediate,Multinational
GLOBAL_PLANT_00964,China,Africa,4168.146956351402,Semi-Dry,Coal,1982,96.73522150925294,3172.350256753557,776.6120396686631,Modern,Private
GLOBAL_PLANT_00965,China,North America,15511.701248659729,Dry Process,Coal,1993,84.34327462440152,3490.0752203226402,762.9302084783818,Intermediate,Multinational
GLOBAL_PLANT_00966,China,Europe,6305.162502635422,Dry Process,Petcoke,2013,78.61467071621256,2983.0780685263567,861.2411652915375,Traditional,Multinational
GLOBAL_PLANT_00967,India,Europe,7109.676227101758,Dry Process,Petcoke,2001,114.10777142359701,3292.8666940301455,855.0812835183505,Traditional,Private
GLOBAL_PLANT_00968,China,Asia,1319.9864275722573,Dry Process,Coal,1985,71.04935377469675,3363.001879099714,779.8053931246981,Modern,Private
GLOBAL_PLANT_00969,China,South America,1708.028554801671,Dry Process,Coal,2001,77.12367138836774,2941.8428396056283,674.9974344412396,Intermediate,Private
GLOBAL_PLANT_00970,China,Asia,20000.0,Dry Process,Petcoke,2014,72.91948733055229,3178.2566841217895,830.5701190749777,Modern,State-owned
GLOBAL_PLANT_00971,India,Asia,2033.9983355288493,Dry Process,Coal,2006,65.19504953401906,3153.048850937237,855.1436538175545,Traditional,Private
GLOBAL_PLANT_00972,Egypt,Asia,20000.0,Dry Process,Coal,2005,97.92828583685207,3034.478644450312,872.5821148038797,Intermediate,Private
GLOBAL_PLANT_00973,India,Europe,3671.3934709584396,Dry Process,Coal,1990,118.23006096963951,3890.5024556152325,834.9292772354207,Modern,Private
GLOBAL_PLANT_00974,China,Europe,4928.280993497599,Dry Process,Petcoke,2016,91.30246487509469,2971.068093966357,772.888485163809,Modern,Private
GLOBAL_PLANT_00975,China,Asia,17755.279588388228,Dry Process,Natural Gas,1981,64.88504398871667,3501.479088220365,899.4002039506278,Traditional,Private
GLOBAL_PLANT_00976,China,Asia,20000.0,Dry Process,Petcoke,2020,111.79889079484056,3082.1596949356576,806.5848497565918,Intermediate,State-owned
GLOBAL_PLANT_00977,China,Europe,4302.815813280513,Dry Process,Coal,1990,128.71403508069943,2874.0091433344155,753.5076985635279,Modern,Private
GLOBAL_PLANT_00978,China,Asia,3084.3873780914837,Dry Process,Coal,2020,82.07515351706812,3230.8442729465205,781.9346617954279,Modern,Multinational
GLOBAL_PLANT_00979,China,Europe,4595.787774510422,Dry Process,Natural Gas,1990,85.42891466564564,3394.72801531625,625.4030967525018,Modern,Multinational
GLOBAL_PLANT_00980,China,Africa,7372.7720000541585,Dry Process,Coal,2012,105.31321260166789,3476.1528725197036,781.7758175821461,Intermediate,Multinational
GLOBAL_PLANT_00981,China,Asia,14322.176572397886,Dry Process,Mixed,2022,127.43747495570102,3668.679533196521,868.8436519874668,Traditional,State-owned
GLOBAL_PLANT_00982,USA,Asia,4939.778794771166,Dry Process,Natural Gas,1975,84.60331708549548,4000.0,833.978302213923,Traditional,Private
GLOBAL_PLANT_00983,China,Europe,10328.512540763624,Dry Process,Coal,1978,68.3510043800359,3275.154261126679,952.0664172981186,Intermediate,Private
GLOBAL_PLANT_00984,China,Europe,20000.0,Dry Process,Natural Gas,1970,107.62837212544812,3001.0723478523837,773.7025085984296,Traditional,Private
GLOBAL_PLANT_00985,India,Asia,7766.47393015383,Dry Process,Coal,1981,110.98136146284598,3335.8622980384675,848.7313163053316,Intermediate,Multinational
GLOBAL_PLANT_00986,China,Africa,7143.680703550898,Dry Process,Petcoke,1983,95.12262900870454,3120.1361148780525,879.2740176305772,Modern,Private
GLOBAL_PLANT_00987,India,Asia,794.1775174651132,Dry Process,Coal,1975,83.83733480685099,3477.789838955669,1000.0,Traditional,Private
GLOBAL_PLANT_00988,China,Asia,209.16508818953184,Dry Process,Coal,1970,114.88757461984093,2810.8507110902833,814.476549111764,Modern,State-owned
GLOBAL_PLANT_00989,China,Europe,7832.608498498469,Dry Process,Petcoke,1991,105.56072009095928,3910.5003627201313,695.5812821135977,Modern,Multinational
GLOBAL_PLANT_00990,Brazil,North America,4386.166642591385,Dry Process,Petcoke,2003,79.63128966193014,3456.8144284326536,884.7928753355282,Traditional,State-owned
GLOBAL_PLANT_00991,USA,Asia,2649.8565623555046,Dry Process,Coal,1980,95.98189462611343,2694.7987946611506,986.5727355968456,Modern,State-owned
GLOBAL_PLANT_00992,India,Europe,6582.936787412909,Dry Process,Coal,1972,67.96584935950708,2987.2913293055085,767.7451289773378,Intermediate,Private
GLOBAL_PLANT_00993,China,Asia,4571.129117178267,Dry Process,Coal,2011,108.7178091287584,3444.824313234182,884.1081538606416,Traditional,State-owned
GLOBAL_PLANT_00994,China,Asia,19021.711204830677,Dry Process,Coal,1975,89.75532861234288,3552.9032168514364,922.872805522892,Intermediate,Private
GLOBAL_PLANT_00995,China,Asia,5449.793744584452,Dry Process,Coal,1975,86.28578335230526,2818.328711830411,901.7065543970153,Modern,Multinational
GLOBAL_PLANT_00996,China,North America,2005.5869858476563,Semi-Dry,Coal,1989,94.34251029695132,3413.9077551298847,812.5558522473578,Modern,Private
GLOBAL_PLANT_00997,UK,Asia,16126.18273290397,Dry Process,Coal,1990,95.80615398660495,2615.798038201423,730.1526241786854,Modern,Private
GLOBAL_PLANT_00998,China,Asia,3787.429023850296,Dry Process,Coal,1971,112.8986012313112,3173.199240358686,791.8720451986414,Intermediate,Multinational
GLOBAL_PLANT_00999,Indonesia,Asia,9245.054329192984,Dry Process,Coal,1995,106.82181062650443,3533.614052630962,845.8600453877631,Intermediate,Private
GLOBAL_PLANT_01000,China,North America,2771.397965527162,Dry Process,Coal,2000,91.87181442414395,3034.545280969106,890.822252409173,Intermediate,Multinational
GLOBAL_PLANT_01001,China,Asia,2253.427653157638,Dry Process,Coal,1995,110.27336299437991,2747.923310258596,833.3945047999039,Intermediate,Multinational
GLOBAL_PLANT_01002,China,Europe,5437.104168899069,Dry Process,Mixed,2001,103.01474507383226,3243.864438913268,762.0092033459423,Intermediate,State-owned
GLOBAL_PLANT_01003,Russia,Asia,4991.01398870862,Wet Process,Coal,1979,86.46800727427926,3018.5843400093568,855.5379656149769,Intermediate,Private
GLOBAL_PLANT_01004,India,Asia,8741.10982138763,Dry Process,Natural Gas,1992,92.50563683527028,3388.867509819751,886.0085067742821,Traditional,Private
GLOBAL_PLANT_01005,Brazil,Asia,3560.389030223455,Dry Process,Petcoke,1975,92.03554222313758,2934.402070334582,837.9610056414481,Modern,Multinational
GLOBAL_PLANT_01006,India,Europe,542.5977532340769,Dry Process,Petcoke,1992,105.10522686348403,2968.2089331040697,716.3812885461675,Traditional,Multinational
GLOBAL_PLANT_01007,India,South America,2923.893330987866,Dry Process,Petcoke,1997,87.65954770556716,2593.6993037371267,781.859396528281,Intermediate,Private
GLOBAL_PLANT_01008,Turkey,Asia,12741.022189632777,Dry Process,Petcoke,2018,87.19181627156733,3250.983413315445,894.7820776412467,Modern,Private
GLOBAL_PLANT_01009,China,Asia,3439.7315340968576,Dry Process,Coal,1999,134.37514618867917,3151.7285185170203,661.6982191255527,Modern,Private
GLOBAL_PLANT_01010,China,Asia,3656.7860674905824,Dry Process,Coal,1983,113.79470963494208,2843.4845987779786,600.0,Modern,Multinational
GLOBAL_PLANT_01011,China,Asia,16053.012523073941,Dry Process,Petcoke,2006,79.78798671149721,3258.1396141301275,950.808285014402,Intermediate,Private
GLOBAL_PLANT_01012,South Korea,Asia,2091.4902461180677,Dry Process,Coal,2001,106.41881987884396,3508.121090193242,851.141525502188,Modern,Private
GLOBAL_PLANT_01013,Thailand,Asia,771.7310728520821,Dry Process,Petcoke,2018,97.36700131310354,3135.329616974315,860.6730002520106,Traditional,State-owned
GLOBAL_PLANT_01014,China,Asia,4053.121713178784,Dry Process,Coal,2003,102.83102350520187,3280.450084946592,692.3183026372944,Intermediate,Private
GLOBAL_PLANT_01015,India,Asia,2748.9966196564837,Dry Process,Petcoke,2010,97.74682649130209,3281.9933748755493,873.7528063466538,Traditional,Multinational
GLOBAL_PLANT_01016,Mexico,Asia,1541.4894700030516,Dry Process,Coal,2013,118.79285290970472,2838.701051846312,827.5248687568364,Modern,Private
GLOBAL_PLANT_01017,China,Europe,3982.025358641113,Dry Process,Coal,2020,101.91240689302892,3816.975746212279,641.5672422151603,Modern,Private
GLOBAL_PLANT_01018,China,Asia,8864.473063996296,Wet Process,Coal,1991,93.75822603571426,3058.745050963315,942.4283414273857,Modern,Private
GLOBAL_PLANT_01019,UK,Asia,4860.291653579906,Wet Process,Petcoke,2000,115.84381153966035,3396.8348605580813,815.868332361873,Modern,Private
GLOBAL_PLANT_01020,China,Europe,7103.744278728389,Dry Process,Natural Gas,1976,99.66570082175744,3430.764583168715,760.3916033920731,Traditional,Private
GLOBAL_PLANT_01021,India,Asia,20000.0,Dry Process,Coal,2010,97.42957158658116,3158.1214618652743,762.2010254014782,Modern,Private
GLOBAL_PLANT_01022,China,Asia,3256.9464581438156,Dry Process,Petcoke,1990,101.28045204972229,3382.0385075178906,600.0,Intermediate,Private
GLOBAL_PLANT_01023,Mexico,Asia,6863.812755419437,Dry Process,Coal,1985,93.12781953267267,3273.745766544917,859.3336599631364,Modern,Multinational
GLOBAL_PLANT_01024,UAE,Asia,2667.625326642441,Dry Process,Coal,1989,95.18453985990938,2774.7080728317783,826.1857207245725,Intermediate,Private
GLOBAL_PLANT_01025,Thailand,Asia,1779.9994532721978,Dry Process,Coal,2012,83.26610822476255,3100.3181896249735,780.5919867666905,Traditional,Multinational
GLOBAL_PLANT_01026,China,Asia,2435.9955837038156,Dry Process,Coal,2013,79.97665560752242,3016.2347292937816,927.8485207451672,Intermediate,State-owned
GLOBAL_PLANT_01027,Iran,South America,2766.919023233885,Dry Process,Coal,2016,75.02859227035121,3061.476487596162,661.6140981004154,Intermediate,Private
GLOBAL_PLANT_01028,Turkey,Asia,7565.63042402644,Dry Process,Coal,2019,67.16033426405848,2808.7990466490087,740.3227523632385,Modern,Private
GLOBAL_PLANT_01029,China,Asia,20000.0,Dry Process,Petcoke,1988,77.40565277230887,3537.930115023809,714.9991745239614,Traditional,Private
GLOBAL_PLANT_01030,Brazil,Asia,2081.299789798672,Dry Process,Petcoke,2017,91.51465931066149,3680.5977963840237,772.1205020228447,Intermediate,Private
GLOBAL_PLANT_01031,China,Asia,2981.1059453806547,Wet Process,Coal,2001,97.06235164891274,3493.400892799523,806.7470025257223,Intermediate,Private
GLOBAL_PLANT_01032,China,Asia,4556.237190164571,Dry Process,Coal,1984,89.57406873704718,3581.158767244143,843.0013523811355,Intermediate,Private
GLOBAL_PLANT_01033,China,Europe,7902.691040204227,Dry Process,Coal,1974,60.0,3096.609548897553,765.3026546894882,Traditional,State-owned
GLOBAL_PLANT_01034,China,Asia,6743.005162518026,Dry Process,Coal,1980,126.49172715524685,3009.122949504189,712.2644264845106,Intermediate,Private
GLOBAL_PLANT_01035,China,Asia,20000.0,Dry Process,Coal,1984,116.72960245780763,2966.4238859564866,968.6006949770444,Intermediate,Private
GLOBAL_PLANT_01036,India,Asia,267.2887448254689,Dry Process,Coal,1998,103.91519702434258,3393.219476887167,1000.0,Intermediate,Private
GLOBAL_PLANT_01037,China,Asia,280.250586791686,Dry Process,Natural Gas,2019,133.14981345106537,3268.1189159432447,814.3286671882025,Modern,State-owned
GLOBAL_PLANT_01038,India,Oceania,2710.656657569334,Dry Process,Petcoke,2014,75.45271765032578,3176.8334865204724,724.3219632979133,Intermediate,Private
GLOBAL_PLANT_01039,China,Asia,18338.541647283597,Dry Process,Coal,1973,132.7525024125201,3588.544563258603,947.5454131042294,Intermediate,Multinational
GLOBAL_PLANT_01040,China,Asia,750.862362056365,Dry Process,Coal,2018,75.69571846498904,3321.482406144603,655.3242893671535,Intermediate,Private
GLOBAL_PLANT_01041,China,Asia,133.06546063547816,Dry Process,Coal,2005,99.77475850582714,2948.4027087438244,766.5226675295172,Intermediate,Multinational
GLOBAL_PLANT_01042,USA,Africa,9753.829805821873,Dry Process,Petcoke,2017,69.52325349731592,2995.7273512592915,730.3882948653699,Modern,Private
GLOBAL_PLANT_01043,China,Asia,6583.940257623586,Dry Process,Coal,1992,95.29388191088734,3404.5979897762436,684.0464449549511,Intermediate,Multinational
GLOBAL_PLANT_01044,India,Asia,1328.4258008844786,Dry Process,Coal,1984,102.72332995996777,3512.519855796379,771.9975767078231,Traditional,State-owned
GLOBAL_PLANT_01045,Russia,Europe,1506.2109613616342,Dry Process,Petcoke,2015,91.90619337730891,3365.504069676791,713.5827920826035,Traditional,Private
GLOBAL_PLANT_01046,India,Europe,1535.0335806675484,Wet Process,Coal,2013,109.27754888180274,3769.0666243616242,801.2654464148654,Modern,Private
GLOBAL_PLANT_01047,China,Asia,5611.887422985827,Dry Process,Coal,1972,96.98028898974515,3690.5021497194257,802.7177167672464,Intermediate,Private
GLOBAL_PLANT_01048,China,Asia,2317.9110940748683,Semi-Dry,Coal,2001,84.55170543244981,3332.310750455229,737.8668276478021,Traditional,Multinational
GLOBAL_PLANT_01049,Russia,Asia,8891.728155144172,Dry Process,Coal,1979,83.66373364395321,2948.4258021555493,762.948664340613,Intermediate,State-owned
GLOBAL_PLANT_01050,China,Asia,159.88391241884617,Dry Process,Coal,2009,111.21827545231393,2807.0037464804695,776.9151032096289,Intermediate,Private
GLOBAL_PLANT_01051,Russia,Asia,1757.7287327025033,Semi-Dry,Coal,2007,81.92515940386065,3083.7854764955855,880.9846061119426,Traditional,Private
GLOBAL_PLANT_01052,China,Asia,1272.4955443262247,Dry Process,Coal,1991,113.30805940969874,3425.964033924847,785.1570598935814,Intermediate,Private
GLOBAL_PLANT_01053,Nigeria,Asia,3613.3521213694826,Dry Process,Coal,1983,119.45423585663862,3747.9941237935814,882.4701740786097,Intermediate,State-owned
GLOBAL_PLANT_01054,USA,Asia,2576.9007337058724,Dry Process,Petcoke,1986,61.6257227530774,3325.2341103232397,858.5812983554656,Modern,State-owned
GLOBAL_PLANT_01055,Singapore,Asia,12802.714988275578,Dry Process,Coal,1990,117.6585277460207,3550.616838269371,857.1530696900742,Modern,Private
GLOBAL_PLANT_01056,China,Africa,527.8414075018368,Wet Process,Coal,2020,136.208453968894,3126.407754143659,938.7845970345974,Modern,Private
GLOBAL_PLANT_01057,USA,Asia,5190.523154683221,Dry Process,Petcoke,2017,100.04007522403857,3386.8307375682652,688.060912025409,Traditional,Private
GLOBAL_PLANT_01058,China,Asia,9604.660302623732,Dry Process,Petcoke,1984,106.98168370589644,3447.007048843152,752.6816893692886,Intermediate,Private
GLOBAL_PLANT_01059,China,Asia,20000.0,Dry Process,Petcoke,1984,115.74010648738317,2606.1217172442416,976.3298800299569,Intermediate,Private
GLOBAL_PLANT_01060,India,Africa,2756.9515424675933,Dry Process,Coal,1970,89.49035369641956,3075.968359287047,774.2683499410732,Traditional,Private
GLOBAL_PLANT_01061,Russia,Asia,7254.304713427529,Dry Process,Coal,1993,98.64560447075739,3484.910115283361,600.0,Intermediate,Private
GLOBAL_PLANT_01062,New Zealand,Asia,564.1750913214286,Dry Process,Petcoke,1981,68.71600940753781,3282.3405006909693,779.7031656852115,Intermediate,Multinational
GLOBAL_PLANT_01063,USA,Asia,278.5653146424778,Dry Process,Petcoke,1979,97.77270057060902,2841.04548555472,813.493953016325,Modern,State-owned
GLOBAL_PLANT_01064,China,Asia,13544.410756810434,Dry Process,Coal,2015,104.96223991289082,2500.0,600.0,Traditional,Multinational
GLOBAL_PLANT_01065,China,Asia,4882.08493127882,Wet Process,Natural Gas,2011,105.32326045852939,3090.2657764093983,933.3935639887948,Modern,Private
GLOBAL_PLANT_01066,India,Asia,20000.0,Dry Process,Coal,2011,116.3084944719516,3178.5242921318363,728.6287536134398,Modern,Multinational
GLOBAL_PLANT_01067,China,Asia,945.6916203925936,Dry Process,Mixed,2021,79.50395643728942,2934.823115051496,832.8563115187516,Modern,State-owned
GLOBAL_PLANT_01068,China,Africa,9171.74248556,Dry Process,Natural Gas,2000,84.34786486653007,3242.9254811083983,777.4018454655937,Modern,Private
GLOBAL_PLANT_01069,China,Asia,20000.0,Dry Process,Petcoke,1980,132.9101469198271,3351.9160241698683,671.1648580795959,Modern,Private
GLOBAL_PLANT_01070,China,Asia,8132.68763261196,Dry Process,Natural Gas,2023,91.9934325247258,3401.20615121787,692.949186536458,Intermediate,State-owned
GLOBAL_PLANT_01071,China,Europe,6849.2730854253905,Semi-Dry,Petcoke,1985,99.00067574624656,2500.0,706.4917163572453,Modern,Multinational
GLOBAL_PLANT_01072,China,Asia,4965.490171526479,Dry Process,Coal,1978,93.65979916549558,2805.714470657564,908.5671909183638,Intermediate,Private
GLOBAL_PLANT_01073,China,Asia,746.1616393379275,Wet Process,Coal,2016,78.56638347389955,3108.6132054935792,785.2461811899848,Modern,Private
GLOBAL_PLANT_01074,China,Asia,20000.0,Dry Process,Coal,1983,127.47058421783612,3371.651939311239,747.8134483448254,Modern,State-owned
GLOBAL_PLANT_01075,South Korea,Asia,2361.307646887406,Dry Process,Coal,1988,84.44597176158788,3346.7702040650106,706.5391087409769,Intermediate,Multinational
GLOBAL_PLANT_01076,China,North America,9003.601182352255,Dry Process,Petcoke,2000,72.4542895258614,3341.5609843630027,919.6150221526126,Traditional,State-owned
GLOBAL_PLANT_01077,China,South America,753.2211165076872,Dry Process,Coal,1978,85.98519445394497,3084.9746174093207,946.4201272523587,Traditional,Private
GLOBAL_PLANT_01078,India,Asia,1193.503528960075,Dry Process,Coal,2005,60.0,3101.7099688070116,918.4743898706681,Traditional,Private
GLOBAL_PLANT_01079,China,Asia,20000.0,Wet Process,Coal,2022,81.97425070033637,2981.5012194734777,849.2437339154167,Intermediate,Private
GLOBAL_PLANT_01080,Vietnam,South America,3239.7040215838924,Dry Process,Natural Gas,2008,75.63742804295347,3430.4582384317546,828.9830041870712,Intermediate,Multinational
GLOBAL_PLANT_01081,USA,Europe,20000.0,Wet Process,Coal,2023,107.34857261854648,2923.8533636781267,678.4062182024098,Intermediate,State-owned
GLOBAL_PLANT_01082,China,North America,4474.3806063029015,Dry Process,Coal,1995,81.53171520880255,3455.010918556871,775.4180873288942,Intermediate,Private
GLOBAL_PLANT_01083,China,Asia,539.0038277444997,Dry Process,Coal,1977,112.75607871157698,3262.3559714412936,731.6139796653563,Modern,Private
GLOBAL_PLANT_01084,Russia,Asia,14335.311665792118,Dry Process,Petcoke,1993,122.96967986138642,3186.486656463454,617.448789101529,Intermediate,Multinational
GLOBAL_PLANT_01085,Thailand,Europe,2421.4679319245847,Dry Process,Coal,1977,110.62350672575198,3002.98688006706,905.7043419165366,Modern,State-owned
GLOBAL_PLANT_01086,China,Asia,11366.509826128124,Semi-Dry,Petcoke,1988,90.69223422279846,2793.3374416507622,730.4170053607725,Intermediate,Multinational
GLOBAL_PLANT_01087,India,Asia,5065.727509653124,Dry Process,Coal,2016,97.82228993411186,3005.7041730865863,919.5941907435307,Intermediate,Private
GLOBAL_PLANT_01088,China,Asia,771.4394046540821,Dry Process,Coal,2017,64.5003011971188,3100.997939412534,888.1746400760012,Modern,State-owned
GLOBAL_PLANT_01089,Taiwan,Asia,5985.850531637904,Dry Process,Natural Gas,1999,92.3244125495752,2500.0,855.6717976633419,Modern,State-owned
GLOBAL_PLANT_01090,China,Asia,20000.0,Dry Process,Coal,1991,77.79123063866334,3140.793453399601,861.2884071763184,Modern,Private
GLOBAL_PLANT_01091,Thailand,Asia,8880.239001588741,Dry Process,Coal,1978,108.88652762298598,3477.307210407802,738.4686117926292,Traditional,Multinational
GLOBAL_PLANT_01092,India,Africa,4586.9871646574575,Dry Process,Coal,2013,146.45504778488947,3370.1653716301616,985.7850151290666,Modern,Private
GLOBAL_PLANT_01093,India,Asia,17861.665128228695,Dry Process,Coal,2017,104.99643271947619,3051.138237277548,804.3125430953049,Modern,State-owned
GLOBAL_PLANT_01094,China,Europe,6328.396454001184,Dry Process,Coal,1973,60.0,3214.080889524568,830.1931685118703,Traditional,Multinational
GLOBAL_PLANT_01095,China,Asia,6319.788847109944,Dry Process,Coal,2006,87.77539614171255,3033.1506291734,735.092366643336,Intermediate,Private
GLOBAL_PLANT_01096,China,Asia,1326.1692384505964,Dry Process,Coal,1977,97.4498185074891,3244.628220000709,706.883473922304,Modern,State-owned
GLOBAL_PLANT_01097,China,Africa,6506.894792112168,Dry Process,Coal,1970,96.74714850520527,3662.0323471232095,847.7296008809424,Modern,Private
GLOBAL_PLANT_01098,China,Asia,17026.599891990314,Dry Process,Petcoke,1997,80.38373748782493,3490.549640787463,821.7513495938786,Modern,State-owned
GLOBAL_PLANT_01099,USA,Asia,1802.1315135184846,Dry Process,Petcoke,1975,99.9058348527387,3356.2382917078257,721.0647634097422,Modern,Multinational
GLOBAL_PLANT_01100,China,Asia,20000.0,Dry Process,Coal,2016,70.14998326161225,3052.1345262848845,656.1573281224596,Modern,State-owned
GLOBAL_PLANT_01101,China,Asia,4402.609758578954,Dry Process,Coal,2005,76.10182554629866,3424.9815178834515,673.0076912672453,Intermediate,State-owned
GLOBAL_PLANT_01102,Saudi Arabia,Europe,1693.7098611848382,Dry Process,Coal,2022,107.91595283207423,2693.936914588084,919.6133717091107,Traditional,Private
GLOBAL_PLANT_01103,Russia,South America,16271.306404770266,Dry Process,Coal,1980,74.68673538240348,3124.293955402733,738.6746185349929,Intermediate,Private
GLOBAL_PLANT_01104,Argentina,Asia,3483.688471658401,Dry Process,Coal,1974,105.76423210984514,3375.113425947185,766.1091454324167,Intermediate,Private
GLOBAL_PLANT_01105,Malaysia,Asia,12227.195203646352,Dry Process,Coal,2019,67.61072450687884,3422.1263642143253,945.0340258759062,Modern,State-owned
GLOBAL_PLANT_01106,China,Asia,3462.996872522248,Dry Process,Coal,1993,130.2965176758347,3400.965347064722,687.7849438513585,Modern,Private
GLOBAL_PLANT_01107,China,Europe,4574.298477789883,Dry Process,Coal,2016,79.5146015519189,3288.4492067629085,727.3005174282944,Traditional,State-owned
GLOBAL_PLANT_01108,USA,Asia,8886.355106808547,Dry Process,Coal,1987,90.52666856393111,3141.282506274835,723.1233171439306,Modern,Private
GLOBAL_PLANT_01109,India,Asia,6967.950879784396,Dry Process,Natural Gas,1989,101.61226522180812,3361.3927909479467,961.806848116604,Traditional,State-owned
GLOBAL_PLANT_01110,China,Asia,448.2548191494051,Dry Process,Coal,1997,83.69300094997811,2914.14168782411,999.3383500582414,Intermediate,Private
GLOBAL_PLANT_01111,Brazil,Asia,1279.8619658088103,Dry Process,Petcoke,1982,97.86811922142608,2946.596821012025,875.156322540217,Traditional,State-owned
GLOBAL_PLANT_01112,China,Asia,14992.299502235062,Dry Process,Petcoke,1974,106.5071344904025,3218.520402938089,878.338472415424,Modern,State-owned
GLOBAL_PLANT_01113,China,Europe,4194.1085499099645,Dry Process,Coal,1999,114.2122646500697,3251.9592928126244,741.9644997147269,Modern,Multinational
GLOBAL_PLANT_01114,China,Asia,2621.5537010906855,Dry Process,Coal,1970,110.82994871945914,2652.3154464306062,994.7328486904282,Intermediate,State-owned
GLOBAL_PLANT_01115,China,Asia,962.6704887944114,Dry Process,Coal,1991,91.56379072394652,3336.5439142848554,826.7696254358661,Intermediate,State-owned
GLOBAL_PLANT_01116,China,North America,1345.2247984563517,Dry Process,Coal,1987,92.06736451912795,3431.818513375818,885.311026444974,Modern,Multinational
GLOBAL_PLANT_01117,China,Europe,434.34607841911685,Dry Process,Coal,2015,141.98217116050066,3176.8144287601112,789.4475061229045,Traditional,State-owned
GLOBAL_PLANT_01118,Russia,Asia,4352.314874335693,Dry Process,Petcoke,1974,113.99778136498584,3912.3398849851974,773.196741267239,Modern,Private
GLOBAL_PLANT_01119,China,Asia,2396.764311865388,Dry Process,Coal,2000,76.56352687359572,2995.119468105444,966.3042259596117,Modern,Multinational
GLOBAL_PLANT_01120,China,Asia,1540.8577653262078,Dry Process,Coal,1975,96.99976327531104,3091.6738509839392,853.9723679738307,Intermediate,State-owned
GLOBAL_PLANT_01121,Russia,Asia,4528.979376078077,Wet Process,Petcoke,1996,88.29713722443616,3081.479928161837,945.1375461070381,Intermediate,Private
GLOBAL_PLANT_01122,Philippines,Asia,7606.5481730305955,Dry Process,Petcoke,1994,92.2933153215378,3177.143716612695,825.5328171745044,Traditional,State-owned
GLOBAL_PLANT_01123,Iran,Asia,20000.0,Dry Process,Coal,1998,70.41009684583824,3101.3825561101125,715.1633463576909,Intermediate,Multinational
GLOBAL_PLANT_01124,Brazil,Asia,800.9030443824669,Dry Process,Petcoke,1997,86.76153531228094,2777.9568366185385,741.6657067121512,Modern,Multinational
GLOBAL_PLANT_01125,India,Europe,19756.88371157318,Wet Process,Coal,1985,131.23111546387827,3036.0355111290573,810.2965242464611,Intermediate,Multinational
GLOBAL_PLANT_01126,China,Asia,15799.315151250612,Dry Process,Coal,2023,106.58152601751006,3170.713791267777,737.3499783956673,Modern,Private
GLOBAL_PLANT_01127,China,Asia,1929.6399551263023,Dry Process,Coal,2022,60.0,3568.5716246185993,689.253859137231,Intermediate,Private
GLOBAL_PLANT_01128,China,Asia,6272.204366872083,Dry Process,Coal,1981,119.33446984995894,3860.672982011874,920.1417031787025,Intermediate,Private
GLOBAL_PLANT_01129,China,Africa,2837.958120155501,Dry Process,Natural Gas,1989,116.79259045818323,3600.6421693551965,745.5129929176488,Modern,Private
GLOBAL_PLANT_01130,China,Europe,6141.512316933925,Semi-Dry,Coal,1987,87.81429391387167,2967.386291098218,813.819274779132,Intermediate,Multinational
GLOBAL_PLANT_01131,India,Europe,20000.0,Dry Process,Coal,2003,109.3452708756643,2991.2571168121503,829.6133589885604,Intermediate,Private
GLOBAL_PLANT_01132,China,Europe,10165.22112261703,Dry Process,Coal,2022,77.812015783656,3152.2014267471945,741.1846874679431,Intermediate,State-owned
GLOBAL_PLANT_01133,China,South America,9048.280764557649,Wet Process,Coal,1992,85.59488567467285,3735.367666656076,945.0799466308739,Intermediate,State-owned
GLOBAL_PLANT_01134,China,Asia,2932.5534761699178,Dry Process,Coal,2014,124.97092721339708,3150.372784345432,688.2858238795387,Modern,State-owned
GLOBAL_PLANT_01135,India,Asia,828.098411748075,Dry Process,Coal,1996,89.56539920260583,2801.747752838771,826.1625263580771,Modern,Private
GLOBAL_PLANT_01136,China,Asia,3827.0063601953552,Dry Process,Petcoke,2018,60.0,3049.6468589140895,824.6117706376583,Modern,Private
GLOBAL_PLANT_01137,Iran,Europe,20000.0,Dry Process,Coal,1986,93.73393554437327,3427.1168005458253,794.5745397135852,Modern,Private
GLOBAL_PLANT_01138,China,Europe,786.3473155281076,Dry Process,Coal,2017,93.42823214171287,3406.982083068826,670.3087386728017,Intermediate,Private
GLOBAL_PLANT_01139,China,Asia,1385.605847770584,Dry Process,Coal,1990,118.9673713874692,3139.9350000525033,887.0817551863464,Traditional,Multinational
GLOBAL_PLANT_01140,China,Asia,5718.840096510968,Dry Process,Coal,2019,95.2867284435152,3405.0244020680093,874.3510670334597,Intermediate,State-owned
GLOBAL_PLANT_01141,Brazil,Asia,1507.8110739355554,Dry Process,Coal,2009,86.56835377119414,2518.04833923595,732.4431471408784,Intermediate,Private
GLOBAL_PLANT_01142,China,South America,1898.7895125475259,Dry Process,Petcoke,2000,115.90112290462412,3231.1487705098093,870.7487207205362,Intermediate,Multinational
